ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
90203,39B5F6CF-AF3E-4651-9094-9B3104CC209A,"Logement Aan de Vecht","Straatweg 30",,"Breukelen",,"3621 BN","Netherlands",52.157467,5.019031,,0,"+31 61 28 60 234",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",7/13/2017 2:14:00 PM,7/13/2017 2:14:00 PM
88897,0025FB95-727C-42A9-BC04-938C9FC4EA64,"P-Havenpoort (’s Heer Lauwensdorp)","'s Heer Lauwendorp 14",,"Zierikzee","Zeeland","4301 RA","Netherlands",51.6463230727093,3.92646601719661,,0,,,,"Paalcode:Allego NLALLEGO0010682 Adres:'s Heer Lauwendorp 14 pc/plaats:4301 RA Schouwen-Duivenland Status:Laadpunten vrij: 1   bezet: 0   in storing: 0 website:http://www.allego.eu/ tel:+(31)-(800)-3745337 openingstijden:24h",,"http://allegoa.nl","Mennekes (Type 2);",,"Public",2,,,"Operational",9/19/2017 9:27:00 AM,6/11/2017 1:28:00 PM
88878,12146942-0E5D-4096-A5EE-5DF9A2AB5986,"Hotel Ibis Tilburg","DR. Hub Van Doorneweg 105",,"Tilburg",,"5026 RB","Netherlands",51.541908,5.050957,,0,"+31 13 46 36 465",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 22kW.Available for patrons only. Self park.",,"Operational",6/9/2017 3:20:00 PM,6/9/2017 3:20:00 PM
88809,D04DAA88-9B1E-4C25-A103-FC18F54B40BC,"Hof Van Vijfeijken","Nergena 32",,"Boxtel",,"5282 JE","Netherlands",51.594902,5.280143,,0,"+31 41 16 02 385",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",1,"1 Tesla Connector, up to 22kW.Available to the public. Please call ahead.",,"Operational",6/9/2017 2:01:00 PM,6/9/2017 2:01:00 PM
87982,D0CDB7B9-CB31-40B9-9BA6-628282D6150F,"The Tire Station (Hotel)","Amstelveenseweg 5",,"Amsterdam",,"1054 MB","Netherlands",52.357282,4.855383,,0,"+31 20 820 33 33",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",6/9/2017 7:50:00 PM,5/19/2017 5:31:00 AM
87702,9F98F167-7BEA-4299-AF04-BF74E55E8ADA,"Hotel Tiel","Wagenweg 1",,"Katwoude",,"1145 PW","Netherlands",51.899286,5.436147,,0,"+31 344 62 20 20",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available for customers. Self park.",,"Operational",7/14/2017 1:16:00 PM,5/16/2017 5:27:00 AM
87448,F8477F38-3A23-4BD8-A70A-F64A8873E578,"Fastned Fustweg, Haarlem","Fustweg 1",,"Haarlem","Noord-Holland","2031 CJ","Netherlands",52.385124422118,4.66156655595855,,0,,,,,,"http://www.fastned.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2, Tethered Connector) ;",,"Public",2,"Incl Tesla adapter",,"Operational",5/31/2017 6:36:00 PM,5/8/2017 9:39:00 PM
87408,8146F37D-BA28-4637-81E5-D9DDD87071B4,"Lidl Bergen op Zoom","Laan van Borgvliet 1",,"Bergen op Zoom",,"4625 EE","Netherlands",51.4766021188438,4.29847700845947,,0,,,,,,,"Mennekes (Type 2); CEE 7/4 - Schuko - Type F;",,"Public",2,,,"Operational",5/6/2017 11:25:00 PM,5/6/2017 9:51:00 PM
87402,F78C7EDA-C047-4932-A248-9EA636CC394A,"Designer Outlet Roermond","Stadsweide 2","","Roermond","","6041 TD","Netherlands",51.199222,5.988171,,0,"+31 475 35 17 77","","","At the entry go straight through the roundabout through the gate and then follow the signs",,"","Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",52,"12Tesla Connectors and 40 normal Typ2 Connectirs, up to 22kW.Available to the public. Self park.",,"Operational",8/11/2017 10:35:00 AM,5/6/2017 5:29:00 AM
86138,F02B407A-9F94-43FC-9E62-E94F12A837DF,"Apeldoorn Supercharger","20 Van Golsteinlaan",,"Ugchelen",,,"Netherlands",52.177652,5.912803,,0,,,,,,,"Tesla Supercharger;",,"Public - Membership Required",8,"Charging6 Superchargers, available 24/7",,"Operational",5/29/2017 7:07:00 AM,4/27/2017 6:05:00 AM
86109,40AAA46F-AC60-4F15-9D74-3E872FAFDA95,"P+R Parkeergarage NS-station Gouda","Burgemeester Jamessing",,"Gouda",,"2803 PD","Netherlands",52.0176944788978,4.70871448516846,,0,,,,"Drive to the far side on level zero on the way to the exit. Four EV box chargers are ahead as you descend the lat out ramp",,,"Mennekes (Type 2); Mennekes (Type 2);",,"Public - Membership Required",4,"My NewMotion card worked fine today",,"Operational",4/26/2017 6:06:00 PM,4/25/2017 3:00:00 PM
85841,D654D490-1B20-4641-B37D-E334A250B50B,"MisterGreen, A4 richting Amsterdam, Leiderdorp","Total Leiderdorp A4 richting Amsterdam",,"Leiderdorp",,"2351","Netherlands",52.1601143233767,4.55392185819699,,0,,,,,,"http://allego.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Public",3,"Inc Tesla adapter",,"Operational",9/19/2017 7:43:00 AM,4/18/2017 8:07:00 PM
85837,2FF9B24F-295E-4F60-843C-003CF944220B,"Curacaostraat 91, Amsterdam","Curacaostraat 91",,"Amsterdam",,"1058 GA","Netherlands",52.3617221395221,4.85309267871252,,0,,,,,,"http://www.nuon.nl/ev","Mennekes (Type 2);",,"Public",2,,,"Operational",4/17/2017 9:14:00 PM,4/17/2017 8:18:00 PM
85740,BC26C8CE-9381-4366-AE1C-2D4E877EA2F8,"Rijksstraatweg 75","A13 West, Ruyven",,"Delfgauw","Zuid-Holland","2645 BS","Netherlands",51.9840217512085,4.39583549577026,,0,,,,,,"http://evnet.nl","Mennekes (Type 2);",,"Public",2,,,"Operational",4/14/2017 3:19:00 AM,4/14/2017 3:19:00 AM
85711,D9916026-D740-4BB2-B589-0A6ADFC97C6E,"YES!Delft","12 Molengraaffsingel",,"Delft","Zuid-Holland","2629","Netherlands",51.9933481264456,4.38612915078738,,0,,,,,,,,,"Private - For Staff, Visitors or Customers",,,,"Unknown",4/18/2017 8:30:00 AM,4/12/2017 1:40:00 PM
85710,BE7E8779-88E0-4346-8E1E-4528546057B9,"Fastned Steelhoven A59 Noord Den Hout - Made","485 Steelhoven",,"Made","Noord-Brabant","4921","Netherlands",51.676264,4.82604579999997,,0,,,,,,"http://www.fastned.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2, Tethered Connector) ;",,"Public",2,"Inc Tesla adapter",,"Operational",5/31/2017 6:37:00 PM,4/12/2017 11:20:00 AM
85709,7D93087E-DC95-4007-8F98-EEAF9B5E1AFC,"Fastned Den Ruygen Hoek-West, A4","Den Ruygen Hoek - West",,"Hoofddorp",,"2132 MA","Netherlands",52.2616073501012,4.68666952272646,,0,,,,"Also Tesla adapter available",,"http://www.fastned.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Privately Owned - Notice Required",2,,,"Operational",4/12/2017 11:15:00 AM,4/12/2017 11:13:00 AM
85607,A2294A13-6F74-4690-9AA4-DE8390B5B217,"Van der Valk Hotel Gilze Tilburg","Klein Zwitserland 8",,"Gilze",,"5126 TA","Netherlands",51.552915,4.944677,,0,"+31 161 45 49 51",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",3,"3 Tesla Connectors, up to 22kW.Available for patrons only. Self park.",,"Operational",4/9/2017 5:40:00 AM,4/9/2017 5:40:00 AM
85536,751C77CE-9D95-444B-8313-ECCA5A8282F5,"Piet Zoomers Fashion Mall","Rijksstraatweg 38",,"Wilp",,"7384 AE","Netherlands",52.219382,6.146307,,0,"+31 571 26 17 55",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available to the public. Self park.",,"Operational",4/7/2017 5:39:00 AM,4/7/2017 5:39:00 AM
85290,AE48A4D8-73E4-4101-9B94-7919DF7C84A7,"Van der Valk Hotel Ridderkerk","Krommeweg 1",,"Ridderkerk",,"2988 CB","Netherlands",51.867531,4.55762,,0,"+31 180 646 900",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",3,"3 Tesla Connectors, up to 22kW.Available to the public. Self park.",,"Operational",4/1/2017 5:42:00 AM,4/1/2017 5:42:00 AM
84847,800C46FD-CD10-4858-AFF6-696DEB6A28BB,"B&B De Derde Ronde, Wemeldinge, Zeeland","Moolweg 4",,"Wemeldinge","Zeeland","4424 NH","Netherlands",51.5125577,3.9856777,,0,"+31113621294","+31648846991","bert@derderonde.nl","Seulement pour les clients du B&B De Derde Ronde  Nur für Gäste des B&B. Only for guests of the B&B.",,"http://derderonde.nl","Mennekes (Type 2); CEE 7/4 - Schuko - Type F;",,"Private - For Staff, Visitors or Customers",2,"Seulement pour les clients du B&B De Derde Ronde  Nur für Gäste des B&B. Only for guests of the B&B.",,"Operational",3/19/2017 8:27:00 AM,3/19/2017 8:15:00 AM
84637,698EF78A-2695-4F6E-A39A-F094406204A7,"Fastned Labbegat A59 Zuid","Hogevaart","Sprang-Capelle",,"Noord-Brabant","5161PS","Netherlands",51.6936303061097,5.0134644397034,,0,,,,,,"http://fastned.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Public",2,"Inc Tesla adapter",,"Operational",3/7/2017 8:12:00 PM,3/7/2017 8:09:00 PM
84597,61861B10-8DFD-45C7-AC9B-B85332C0FFC8,"Hoorn Supercharger","Westfriese Parkweg 1",,"Hoorn",,"1625","Netherlands",52.650769,5.038917,,0,,,,,,,"Tesla Supercharger;",,"Public - Membership Required",4,"Charging4 Superchargers, available 42/7",,"Operational",3/4/2017 1:16:00 PM,3/4/2017 1:15:00 PM
84494,19C8A5C0-F62B-4E35-A2DC-EC580F098DCB,"Automotions Opel, Goes","Pearyweg 19",,"Goes","Zeeland",,"Netherlands",51.4841725788324,3.87815657672113,,0,,,,"Automotions Opel",,,"Mennekes (Type 2);",,"Public",2,"Only operational during office hours.",,"Operational",3/1/2017 6:17:00 PM,3/1/2017 6:16:00 PM
84493,FB00D6BD-61E1-4791-B070-AD1E585303CC,"Automotions Volvo, Goes","Pearyweg 17",,"Goes","Zeeland",,"Netherlands",51.4844403983243,3.87773653876184,,0,,,,,,,"Mennekes (Type 2);",,"Public",2,,,"Operational",3/2/2017 12:21:00 PM,3/1/2017 3:16:00 PM
84492,07215A67-1239-4DA4-AEC4-460F5F146AAA,"Mitsubishi Goes","Pearyweg 2",,"Goes","Zeeland",,"Netherlands",51.4867988174625,3.8782800730164,,0,,,,,,,"Mennekes (Type 2);",,"Public",2,,,"Operational",3/1/2017 3:13:00 PM,3/1/2017 3:12:00 PM
84453,0C3FCFDA-FE31-4400-A337-42B76559778B,"Hotel Van der Valk 'S-Hertogenbosch-Vught","Bosscheweg 2",,"Vught",,"5261AA","Netherlands",51.67012,5.293447,,0,"+31 73 658 7777",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Self park.",,"Operational",2/26/2017 6:36:00 AM,2/26/2017 6:36:00 AM
84373,5E93F024-AA21-414E-A67C-B258F192E53D,"Allego Shell Hobbemakade Amsterdam","Hobbemakade 121",,"Amsterdam","Noord-Holland","1071 XW","Netherlands",52.3497200185866,4.88584220409393,,0,,,,,,"http://allego.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Public",2,"Plus 2 Tesla adapters",,"Operational",2/21/2017 10:55:00 PM,2/21/2017 5:00:00 PM
84347,40AF9987-FE92-4643-88A4-197B38386D9B,"Overschiestraat 172, Amsterdam","Overschiestraat 172",,"Amsterdam","Noord-Holland","1062 XK","Netherlands",52.3461067,4.83904469999993,,0,,,,,,"http://allego.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Public",6,"1 Tesla adapter available",,"Operational",2/26/2017 9:26:00 PM,2/20/2017 2:49:00 PM
84043,3E2ED85E-CB2A-409E-A3EC-CBEB52AFA232,"Restaurant Crijns","Sniederslaan 121",,"Bladel",,"5531 EK","Netherlands",51.368976,5.23011,,0,"+31 497 33 89 46",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 17kW.Available for patrons only. Please see front desk.",,"Operational",2/16/2017 10:45:00 AM,2/16/2017 10:45:00 AM
84024,E4B284D9-0E10-41C7-9467-A7C72694B6FF,"BioBase Laadpunt, Terneuzen, ( naast SkiDome)","Bio Base Europe Training Center","Zeelandlaan 2,","Terneuzen","Zeeland","4538 CA","Netherlands",51.2994380968455,3.85103570436855,,0,,,,"Accessible when the Training Center is open..!",,"http://www.bbetc.org/","Mennekes (Type 2);",,"Public",2,"EcoPole charging point. Joint effort of EcoPole, AgriSnellaad, Ecotap and Bio Base http://www.bbetc.org/ https://www.agrisnellaad.nl/ http://www.ecotap.nl/ http://ecopoles.nl/",,"Operational",2/18/2017 9:30:00 PM,2/15/2017 7:24:00 PM
82274,EA3CC3FD-E7E3-482A-B449-8498B96A64CC,"Hotel Brull","Hoofdstraat 26",,"Mechelen",,"6281 BD","Netherlands",50.794876,5.921583,,0,"+31 43 4551263",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Self park.",,"Operational",2/3/2017 3:23:00 PM,2/3/2017 3:23:00 PM
82229,1C7BBE7A-C25A-4A79-BE2D-C7C2CD6C7C7E,"Strandhotel","Boulevard de Wielingen 49",,"Cadzand-Bad",,"4506 JK","Netherlands",51.377801,3.386208,,0,"+31 117 39 21 10",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 11kW.Available for patrons only. Please see front desk.",,"Operational",2/3/2017 3:14:00 PM,2/3/2017 3:14:00 PM
82171,32AF773C-A5BA-4640-92CB-50B2D77867F4,"Romantik Hotel Landgoed de Holtweijde","Spiekweg 7",,"Lattrop-Breklenkamp",,"7635 LP","Netherlands",52.431124,6.961855,,0,"+31 541 22 92 34",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available for customers. Self park.",,"Operational",2/3/2017 3:02:00 PM,2/3/2017 3:02:00 PM
82167,9C460661-EB06-4886-BF2B-554844E5D132,"Hotel Restaurant de Echoput","Amersfoortseweg 86",,"Hoog Soeren",,"7346 AA","Netherlands",52.233414,5.878242,,0,"+31 55 51 91 248",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available for customers. Self park.",,"Operational",2/3/2017 3:01:00 PM,2/3/2017 3:01:00 PM
82100,8F160298-B724-44FB-8D6E-17CFE7A29A7F,"Hotel Schaepkens Van St Fijt","Nieuweweg 40-44",,"Valkenburg aan de Geul",,"6301 EV","Netherlands",50.868763,5.835283,,0,"+31 43 601 20 00",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 11kW.Available to the public. Please see front desk.",,"Operational",2/3/2017 2:45:00 PM,2/3/2017 2:45:00 PM
82047,98B34D32-9137-4515-9E3C-11AF4BB80054,"Landal Kasteeldomein de Cauberg","Cauberg 29",,"Valkenburg aan de Geul",,"6301 BT","Netherlands",50.85975,5.823513,,0,"+31 43 45 83 590",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available to the public. Self park.",,"Operational",2/3/2017 2:33:00 PM,2/3/2017 2:33:00 PM
81774,22331DC1-42CE-47B3-9FB4-BF43CD0F25A2,"Van der Valk Hotel Volendam","Wagenweg 1",,"Katwoude",,"1145 PW","Netherlands",52.488272,5.033532,,0,"+31 29 936 56 56",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",2/3/2017 12:17:00 PM,2/3/2017 12:17:00 PM
81777,AD8D10D3-7C8B-4B84-A709-4A11B41614F1,"Hotel Gulpenerland","Oude Rijksweg 20",,"Gulpen","Limburg","6271AA","Netherlands",50.815947,5.902148,,0,"+31 43 450 39 88",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",2/3/2017 12:17:00 PM,2/3/2017 12:17:00 PM
81743,6FB9C919-40EF-4791-8684-4137E83F2D88,"Van der Valk Hotel Haarlem","Toekanweg 2",,"Haarlem",,"2035 LC","Netherlands",52.368898,4.647904,,0,"+31 23 536 75 00",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",4,"4 Tesla Connectors, up to 22kW.Available for patrons only. Self park.",,"Operational",2/3/2017 11:53:00 AM,2/3/2017 11:53:00 AM
81725,56CF0E08-E9D1-4E58-ABE2-293B1FB3300E,"Mercure Hotel Tilburg | Parkeergarage Heuvelpoort","Heuvelpoort 354",,"Tilburg",,"5038 DW","Netherlands",51.557015,5.090869,,0,"+31 13 54 31 313",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",2,"2 Tesla Connectors, up to 22kW.Available to the public. Self park.",,"Operational",2/3/2017 11:51:00 AM,2/3/2017 11:51:00 AM
80039,B27B4547-8EBD-4FE3-844E-505A44F8457A,"Restaurant Monarh","Bredaseweg 204-8",,"Tilburg","Noord-Brabant","5038 nk","Netherlands",51.555617,5.06969,,0,"+31 13 536 58 05",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 22kW.Available for patrons only. Self park.",,"Operational",1/30/2017 6:23:00 PM,1/30/2017 6:23:00 PM
79301,78A55F1D-25B3-4688-8C95-5FE97B5CBC56,"Tesla Supercharger Dordrecht","1600 Laan Van Europa","","Dordrecht","","","Netherlands",51.774411,4.653324,,0,"","","","",,"","Tesla Supercharger;",,"Public - Membership Required",12,"Charging12 Superchargers, available 24/7",,"Operational",2/19/2017 12:07:00 PM,1/27/2017 8:02:00 AM
79223,F3E65FEF-B16E-4FD7-98A4-A284310E8D6E,"Hilton Rotterdam","Weena 10",,"Rotterdam",,"3012 CM","Netherlands",51.923506,4.47707,,0,"+31 10 710 80 00",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Public - Membership Required",1,"1 Tesla Connector, up to 22kW.Available for customers. Please see valet.",,"Operational",1/26/2017 9:11:00 PM,1/26/2017 9:11:00 PM
77625,5D566C65-973E-4918-ADED-6CA1C271E560,"Saman Groep Parking","Gouwepoort 1",,"Zierikzee","Zeeland","4301 RZ","Netherlands",51.6455892,3.93745369999999,,0,,,,,,"http://samangroep.nl","Mennekes (Type 2);",,"Private - For Staff, Visitors or Customers",4,,,"Operational",1/20/2017 12:46:00 PM,1/20/2017 12:35:00 PM
77493,4364B077-C712-4EE0-BC05-2873BCE76B04,"Intratuin Halsteren","Halsterseweg 65-A",,"Halsteren","Noord-Brabant","4661 KM","Netherlands",51.51585028621,4.27900152911377,,0,,,,,,,"Mennekes (Type 2);",,"Public",6,,,"Operational",1/17/2017 6:44:00 PM,1/17/2017 6:43:00 PM
77491,87F63099-79C4-4257-8B1D-FBE0DBD73531,"Lidl, Halsteren","8 Nijverheidsweg",,"Halsteren","Noord-Brabant","4661","Netherlands",51.5288615,4.27874489999999,,0,,,,"Monday	from 8h00 to 20h00 Tuesday	from 8h00 to 20h00 Wednesday	from 8h00 to 20h00 Thursday	from 8h00 to 20h00 Friday	from 8h00 to 21h00 Saturday	from 8h00 to 20h00 Sunday	from 10h00 to 17h00",,"http://lidl.nl","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2); CEE 7/4 - Schuko - Type F;",,"Public",2,,,"Operational",9/20/2017 8:21:00 PM,1/17/2017 6:24:00 PM
77273,387DC660-A77C-4304-A314-9C0665688AFA,"Heyhoef parkeergarage","Kalenbergplaats","","Tilburg","Noord Brabant","","Netherlands",51.5775030346264,5.00251368292084,,0,"","","","Parkeerkelder ingang zuidwest kant Heijhoef winkel centrum",,"","CHAdeMO;",,"Public",2,"Snellader",,"Operational",1/11/2017 9:13:00 PM,1/8/2017 6:30:00 AM
75325,928DB199-4B36-4FA9-B07A-D365C2FC54C4,"Restaurant, Hotel & Spa Savarin","29 Laan van Hoornwijck 29",,"Rijswijk",,"2289 DG","Netherlands",52.048317,4.350055,,0,"+31 70 307 20 50",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connector, up to 17kW.Available for patrons only. Please see front desk.",,"Operational",12/14/2016 5:26:00 PM,12/14/2016 5:26:00 PM
75311,C29F2724-549D-414B-A9F0-C86FE0A3E60B,"Park Hotel Amsterdam","25 Stadhouderskade",,"Amsterdam",,"1071 ZD","Netherlands",52.361587,4.883425,,0,"+31 20 67 11 222",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connector, up to 22kW.Available for patrons only. Please see valet.",,"Operational",12/14/2016 5:22:00 PM,12/14/2016 5:22:00 PM
75293,5D387ED0-EB0B-4B21-9D45-C3791687618D,"Bilderberg Landgoed Lauswolt","10 Van Harinxmaweg",,"Beesterzwaag",,"9244 CJ","Netherlands",53.058133,6.091141,,0,"+31 512 38 12 45",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",12/14/2016 5:00:00 PM,12/14/2016 5:00:00 PM
75282,7BA73885-DF1C-4DF7-9B51-531E86559AE4,"De Hoefslag","28 Vosselaan",,"Bosch en Duin",,"3735 KN","Netherlands",52.12404,5.246345,,0,"+31 30 225 1051",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"1 Tesla Connector, up to 22kW.Available for patrons only. Please call ahead.",,"Operational",6/18/2018 2:38:00 PM,12/14/2016 4:43:00 PM
75280,ABDE15E0-70E2-471B-8201-4422FC55D5D0,"Grand Hotel Huis Ter Duin","Koningin Astrid Boulevard 5",,"Noordwijk",,"2202 AB","Netherlands",52.241193,4.429914,,0,"+31 71 36 19 220",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,"Operational",1/26/2017 7:47:00 AM,12/14/2016 4:42:00 PM
75244,7C64741A-F00A-497F-8E39-DCCC87B1869A,"Restaurant de Landbouw","Zijdeweg 58",,"Wassenaar",,"2245 BZ","Netherlands",52.102594,4.364455,,0,"+31 70 511 89 65",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",1,"1 Tesla Connector, up to 11kW.Available for patrons only. Self park.",,"Operational",1/26/2017 7:43:00 AM,12/14/2016 4:01:00 PM
75193,36A80940-067F-4B95-AEFA-53160B001E62,"Mövenpick Hotel 'S-Hertogenbosch","90 Pettelaarpark",,"s-Hertogenbosch",,"5216 PH","Netherlands",51.676896,5.332564,,0,"+31 73 68 74 674",,,,,,"Mennekes (Type 2, Tethered Connector) ;",,"Private - For Staff, Visitors or Customers",2,"2 Tesla Connector, up to 22kW.Available for patrons only. Self park.",,"Operational",1/26/2017 7:51:00 AM,12/13/2016 8:56:00 PM
